"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"sig_1",-0.173027304361712,0.0198066757546941,0.0171380596427907,0.0671943320441318,-0.0466570496969848,-0.0460869855552759,0.584009970793652,-0.0534698059561071,0.126472836703484,0.196157770888304,0.267647719487096,-0.232899227377122,-0.280621011086071,-0.126768098380766,-0.113378344712359,0.195215910229901,-0.23666960432276,-0.0588581186848595,0.192854892424429,0.0754268454460753,-0.198412896766917
"sig_2",-0.514361291216775,0.16354839569932,0.332644015510813,-0.19618249513685,-0.0906084404459169,0.14657385456281,-0.128503193395329,0.0596266467837611,-0.0380321559147585,-0.127805787241916,0.304918525709257,-0.164737025221231,-0.103031000121931,-0.147557499386278,-0.046424421571794,0.0568153921518365,-0.154545767182006,0.0833588555574717,0.0577522542390226,0.00359301729651431,-0.16798651639634
"sig_3",0.666209003820712,-0.094661695040662,-0.0812452619992038,0.218564144457427,0.0317984215552956,0.115778948152386,0.00584370635653331,0.0615217699057946,-0.157097655832366,-0.0795134990255231,-0.129925292692695,0.150233577420047,-0.272657197431858,0.127488909007881,-0.0815350224626799,-0.144763722935347,-0.0793567330774607,-0.109889849980195,0.0514132567183204,0.12318706148299,-0.147968619568296
"sig_4",0.731520433092441,0.164240089332194,-0.167957411234501,0.129417921807732,-0.0864402552682095,0.218025136179956,0.0306186624171989,-0.0471151068876716,-0.0854041275852592,0.18618280534703,-0.0118155775785199,0.0584713331466092,-0.0650497141370858,0.0509033042585619,0.0315655343974811,-0.216935489690791,-0.0414664081827987,0.243273440266303,0.206419386769162,-0.0253424484301318,0.0695850084249293
"sig_5",0.118743543981329,-0.0165636966424262,-0.143288468808589,0.273797499910617,0.1089022213338,0.143510830794619,-0.013753278318415,0.0206746163791085,-0.118320710584982,-0.0893348275107022,-0.171672057895059,0.0807760711200142,-0.311370858388313,0.25948899476142,-0.184498597300259,-0.187280038758583,-0.357967242776067,0.111401605188802,-0.088469628385161,0.0759272455542594,-0.329562916523556
"sig_6",0.243744369641501,-0.175118566286511,-0.266465443571688,0.343736957655292,0.0134615291013683,0.0320429303248399,0.218323462377196,-0.0281801494589806,0.0413960107801309,-0.0939970027693436,-0.103304977016528,0.0813731167130527,-0.207637857089177,0.120284806781839,0.0488528641270224,-0.00258558512046261,-0.014698617049066,0.0505341260739542,0.269323911059867,-0.162565331044611,-0.382167530956231
"sig_7",-0.224932564715397,-0.16383477644535,-0.325331254383741,0.206585412284043,0.237884958516994,-0.0248498577535107,0.398516586300368,-0.109836039714508,0.140906295470593,0.209897370794491,-0.00707574049637496,-0.246181260380361,-0.300546109462181,-0.075664712503493,0.0418700388182714,0.10196353570441,-0.128644393017883,-0.0223840300862415,0.0107484294979377,0.134832972115038,-0.183500770925229
"sig_8",-0.673841413888515,0.152176243935799,0.158031732057854,-0.0729852121450836,0.173942664803596,-0.373403338813116,-0.249313843707105,0.0708701157467126,-0.0780712790968508,-0.218945370283802,0.261518081926297,-0.000258060949754444,-0.0276851698121327,-0.0301564813746547,-0.0688778518728781,0.0799501534962145,0.053776739461589,0.00606387501497916,-0.0608807778036303,-0.0105774928959297,0.0933718340290643
"sig_9",0.895321562264478,0.109197981016991,0.0761458300796622,-0.0560965462542633,0.00228675061531476,0.0751544429442574,0.0246312144491861,0.168500475859647,-0.215959098060578,0.0269759189191544,-0.126148329549898,0.0183328208701543,-0.0686678592904299,-0.177539901986252,-0.103610043280057,0.000972940485371034,-0.0602404733177811,0.00881960363435986,-0.0190801774454054,-0.00221079734211056,0.011295005649985
"sig_10",0.944427381395109,0.13032559913274,0.144836739243003,-0.161217751913986,-0.00191421212405236,0.0202658115347187,-0.00558543268364605,-0.0215989588579575,-0.0525029211157935,0.0170439116294077,-0.0568816596858851,0.0189590300051681,-0.0374498078954652,-0.0818966695768412,-0.129173576004121,-0.00810811518038178,-0.0499843447889688,-0.00274510678290122,-0.0232061714519508,-0.0166545563736627,0.0588088124008936
"sig_11",0.884915267905345,0.333196955788414,-0.0544199214561546,-0.172819431894868,-0.126147128590216,0.0491499339933173,0.0258723848555145,0.0204059125375225,-0.0733322453704368,0.0498063150548855,0.0260203848679335,-0.0139041527007143,0.100095318408036,0.0578864625528968,-0.020414853306929,-0.0889295724207511,-0.0326323948748171,0.0322210171226729,0.0225507011695674,-0.0177704288926232,0.0376760177362239
"sig_12",0.956255079060143,-0.0536310595410179,0.229106925219471,-0.0233725590111572,-0.00477154386105924,0.0439511476456507,-0.0294457338329588,-0.0229966283376856,0.00331339487441008,0.0089452668987209,-0.0111169696675752,-0.0123737641538498,-0.0288012571056831,-0.00317378541702495,-0.111878002573831,-0.0425906240686009,-0.0127943971661343,0.00378966485819915,-0.0217812411829592,-0.00281120397941728,0.04854557751813
