"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"sig_1",-0.163673627281325,0.0165821363485257,0.0133769210067209,0.046341635436743,-0.0295389031761911,-0.0256400453169068,0.287025052490956,-0.023845594089115,0.0531886547606965,0.0769928259227834,0.0818120383062618,-0.070015993720019,-0.0710513776096538,-0.0253576455592659,-0.0210499825028121,0.0309753747677913,-0.0273121729386941,-0.0062714121336828,0.0155298147107005,0.00457998388237414,-0.00629998278514129
"sig_2",-0.486555451910386,0.136922612893547,0.259641570375732,-0.13530036525605,-0.0573648348248028,0.0815449356902773,-0.0631558323899976,0.0265913217876394,-0.0159945745148269,-0.0501643584369768,0.0932046279094796,-0.0495245375145856,-0.026086765445067,-0.0295161859872235,-0.00861922322350729,0.00901503398166811,-0.0178349084256178,0.00888199877726057,0.00465055252778257,0.000218171145936169,-0.00533388796121297
"sig_3",0.630194434254492,-0.0792507109010856,-0.0634150816712074,0.150736224230155,0.0201318021944012,0.0644124895912567,0.00287202309476566,0.0274364779632087,-0.0660680443134787,-0.0312094135309529,-0.0397143418336922,0.0451643972014762,-0.0690349928455553,0.0255018305760986,-0.0151379066301102,-0.0229700057000365,-0.00915793485128913,-0.0117089121081221,0.00414009901673814,0.00748002588144862,-0.00469828207275833
"sig_4",0.691975195223219,0.137501698363232,-0.131097281104558,0.0892551197243373,-0.0547259277531975,0.121296159957717,0.0150482416859537,-0.0210116287915671,-0.0359170457125007,0.0730776061380642,-0.00361167465699994,0.0175781111018947,-0.0164701559041832,0.0101822774315137,0.00586050138956039,-0.0344216723200339,-0.00478531121340598,0.0259211140140377,0.0166221078912008,-0.00153881558557948,0.0022094549410485
"sig_5",0.112324390831594,-0.0138671162976518,-0.11184221366816,0.188828782701809,0.0689467549394246,0.0798408522646722,-0.00675936307371652,0.00922012902999657,-0.0497602456810136,-0.0350643300656786,-0.0524751004923454,0.024283536497578,-0.078837034869058,0.0519060397665916,-0.0342542683508072,-0.0297161710858323,-0.0413101769831004,0.0118699916698047,-0.00712409687447063,0.00461036861363268,-0.0104642426702973
"sig_6",0.230567801167522,-0.146609152352697,-0.207986625322487,0.237063637560102,0.00852258784709438,0.0178267720423964,0.107300057161121,-0.0125673245554954,0.017409257064556,-0.0368942552655957,-0.0315772940382687,0.0244630250298299,-0.0525725273848649,0.0240607813439875,0.00907009127439705,-0.000410260966963624,-0.00169625149774662,0.00538447946526384,0.0216875516267251,-0.00987110877578949,-0.0121345381537939
"sig_7",-0.21277294295527,-0.137162370672034,-0.253933676368065,0.142474901846381,0.150606624343961,-0.0138249762105937,0.195860087706959,-0.0489828899237206,0.0592587032815761,0.0823856819847347,-0.00216284582453396,-0.0740089427298531,-0.0760962802815161,-0.0151353454498197,0.00777365013358989,0.0161787977597243,-0.0148458350608711,-0.00238504867332867,0.000865527010667266,0.00818717573883698,-0.00582649473242158
"sig_8",-0.637414244129602,0.127401854667656,0.123349903101943,-0.0503354076245509,0.110124312771905,-0.207739308902615,-0.122530988605382,0.0316055011407887,-0.0328331871004357,-0.0859370633369005,0.0799383883312986,-7.758030819406e-05,-0.00700970125819238,-0.00603225398015024,-0.0127879585859707,0.0126858818236912,0.00620594948157771,0.000646114082422452,-0.00490247971855217,-0.000642274599973156,0.00296473140919259
"sig_9",0.846921404801375,0.0914204802781726,0.0594347770516226,-0.0386878716805273,0.00144775774412593,0.0418114419860881,0.012105573489873,0.0751451006663816,-0.0908224580754158,0.0105881720617982,-0.0385598352536463,0.00551135650093636,-0.0173862462447095,-0.0355136186841944,-0.0192363859586913,0.000154378790926948,-0.00695187804063537,0.000939740693009637,-0.0015364485527627,-0.000134241543776923,0.000358637680051736
"sig_10",0.893372614148734,0.109108508731446,0.113050698860174,-0.111186376259057,-0.00121190103009192,0.0112746867662625,-0.00274508859333409,-0.00963235224932626,-0.0220803124049072,0.0066898135881702,-0.017387050896883,0.00569961240629924,-0.00948204281608541,-0.016381934778046,-0.0239825472987528,-0.00128653400262742,-0.00576829911474784,-0.000292494839675965,-0.00186869795348599,-0.00101127919774287,0.00186729044195467
