ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
cpd:C00001,27289.0,862.0,195112.0,543943.0,4149.0,62479.0,6947.0,340.0,1215806.0,7437285.0,9699791.0,1113246.0,253138.0,1542229.0,6198.0,298046.0,424427.0,19784.0,127225.0,36630.0,22414.0,55376.0,30877.0,24007.0,5122.0,8872.0,1513.0,933.0,105.0
cpd:C00002,5365.0,311.0,24762.0,56003.0,715.0,13043.0,1837.0,134.0,66064.0,449863.0,524360.0,105858.0,23894.0,173611.0,752.0,27465.0,65566.0,3332.0,16439.0,1270.0,4005.0,7864.0,6116.0,5626.0,846.0,2776.0,296.0,380.0,33.0
cpd:C00003,5592.0,265.0,17180.0,78309.0,691.0,11778.0,1438.0,86.0,59138.0,350381.0,963479.0,75240.0,16249.0,218153.0,663.0,36767.0,53324.0,3487.0,11432.0,4427.0,3514.0,4443.0,4082.0,4184.0,969.0,1324.0,252.0,206.0,8.0
cpd:C00004,11508.0,238.0,11086.0,361931.0,1728.0,17925.0,2648.0,64.0,12626.0,317612.0,9471210.0,54673.0,4142.0,708856.0,168.0,111086.0,176353.0,2863.0,5832.0,28776.0,3631.0,35308.0,4341.0,4947.0,2224.0,2113.0,454.0,122.0,13.0
cpd:C00005,4161.0,96.0,8671.0,65855.0,193.0,4849.0,495.0,22.0,25124.0,204896.0,842339.0,39746.0,4266.0,92143.0,188.0,10714.0,26863.0,486.0,2583.0,574.0,630.0,2815.0,1159.0,832.0,143.0,283.0,9.0,27.0,3.0
cpd:C00006,3569.0,152.0,9756.0,40618.0,639.0,5899.0,716.0,32.0,26200.0,165791.0,392521.0,38477.0,7192.0,86694.0,291.0,16281.0,25408.0,1317.0,4517.0,3764.0,1498.0,2583.0,1399.0,1543.0,622.0,536.0,66.0,61.0,0.0
cpd:C00007,15324.0,244.0,27320.0,561285.0,306.0,23853.0,1568.0,51.0,49829.0,1458747.0,16833905.0,305065.0,16577.0,1102837.0,193.0,26302.0,179144.0,4666.0,14247.0,953.0,1834.0,9537.0,5623.0,4945.0,418.0,1207.0,180.0,93.0,0.0
cpd:C00008,5831.0,392.0,15919.0,87230.0,325.0,18101.0,2392.0,237.0,27972.0,320336.0,1152426.0,95659.0,18034.0,357552.0,378.0,13085.0,104068.0,7157.0,12563.0,285.0,2525.0,10864.0,10915.0,8047.0,449.0,4630.0,262.0,646.0,93.0
cpd:C00009,5775.0,404.0,15651.0,80697.0,323.0,17710.0,2585.0,259.0,25752.0,319760.0,936161.0,104639.0,17769.0,305758.0,312.0,11710.0,106217.0,6265.0,13187.0,234.0,2511.0,12572.0,11291.0,8407.0,406.0,5065.0,342.0,724.0,102.0
cpd:C00010,1625.0,142.0,3637.0,10718.0,175.0,3403.0,479.0,86.0,6053.0,39593.0,60431.0,15648.0,2657.0,27817.0,30.0,2306.0,9741.0,517.0,2579.0,545.0,496.0,537.0,2280.0,947.0,198.0,677.0,52.0,138.0,38.0
cpd:C00011,2228.0,195.0,6783.0,15757.0,195.0,5336.0,758.0,112.0,13794.0,75816.0,101950.0,27613.0,5623.0,49578.0,213.0,4883.0,17519.0,1176.0,5103.0,151.0,1064.0,924.0,3347.0,2065.0,265.0,1060.0,141.0,202.0,47.0
cpd:C00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00013,1187.0,53.0,1739.0,10210.0,22.0,1470.0,168.0,6.0,1202.0,24061.0,71553.0,6638.0,810.0,15376.0,1.0,588.0,4617.0,158.0,689.0,7.0,82.0,308.0,175.0,327.0,8.0,71.0,16.0,4.0,0.0
cpd:C00014,1057.0,133.0,2390.0,5583.0,116.0,2323.0,437.0,82.0,2690.0,18418.0,29134.0,6498.0,1936.0,14671.0,44.0,1857.0,6324.0,349.0,1688.0,92.0,440.0,471.0,1439.0,830.0,166.0,649.0,78.0,128.0,33.0
cpd:C00015,363.0,51.0,485.0,1348.0,15.0,572.0,93.0,26.0,357.0,2679.0,4365.0,964.0,247.0,2587.0,4.0,197.0,841.0,71.0,303.0,7.0,47.0,49.0,306.0,95.0,8.0,102.0,4.0,22.0,8.0
cpd:C00016,64.0,3.0,33.0,149.0,0.0,24.0,3.0,0.0,0.0,144.0,247.0,21.0,0.0,66.0,0.0,0.0,21.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00018,10.0,4.0,8.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00019,61.0,3.0,44.0,114.0,0.0,20.0,1.0,0.0,36.0,137.0,163.0,23.0,8.0,46.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00020,844.0,111.0,1694.0,3709.0,27.0,1792.0,351.0,66.0,1253.0,13452.0,13658.0,5925.0,964.0,8833.0,7.0,484.0,4317.0,226.0,1472.0,3.0,134.0,368.0,1127.0,640.0,24.0,439.0,30.0,129.0,20.0
cpd:C00021,47.0,1.0,46.0,86.0,0.0,3.0,0.0,0.0,27.0,159.0,126.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00022,191.0,40.0,353.0,235.0,21.0,287.0,71.0,12.0,359.0,765.0,222.0,397.0,263.0,447.0,10.0,130.0,303.0,47.0,193.0,3.0,77.0,21.0,89.0,91.0,12.0,50.0,8.0,10.0,1.0
cpd:C00024,203.0,14.0,344.0,579.0,12.0,116.0,20.0,1.0,315.0,1740.0,1540.0,326.0,129.0,328.0,5.0,126.0,89.0,3.0,91.0,2.0,19.0,5.0,4.0,22.0,6.0,5.0,1.0,0.0,0.0
cpd:C00025,1847.0,293.0,6621.0,6856.0,463.0,5330.0,1282.0,209.0,14612.0,44205.0,20631.0,21629.0,8134.0,22908.0,416.0,7255.0,15163.0,1512.0,7334.0,595.0,2311.0,1537.0,3809.0,3485.0,862.0,2061.0,426.0,514.0,91.0
cpd:C00026,238.0,30.0,268.0,643.0,4.0,311.0,66.0,8.0,111.0,1095.0,1367.0,644.0,56.0,882.0,4.0,39.0,536.0,14.0,141.0,0.0,10.0,49.0,84.0,73.0,4.0,45.0,4.0,6.0,1.0
cpd:C00027,246.0,15.0,396.0,916.0,1.0,196.0,26.0,1.0,287.0,2466.0,2833.0,382.0,183.0,948.0,0.0,15.0,312.0,11.0,52.0,0.0,7.0,31.0,15.0,24.0,0.0,5.0,0.0,0.0,0.0
cpd:C00028,183.0,30.0,53.0,571.0,8.0,258.0,63.0,8.0,21.0,62.0,1388.0,28.0,6.0,1049.0,0.0,25.0,459.0,31.0,18.0,2.0,12.0,41.0,64.0,59.0,2.0,34.0,11.0,11.0,0.0
cpd:C00029,14.0,1.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00030,156.0,17.0,82.0,526.0,4.0,161.0,25.0,4.0,19.0,350.0,1404.0,86.0,29.0,692.0,0.0,22.0,214.0,12.0,22.0,0.0,3.0,11.0,39.0,12.0,2.0,11.0,2.0,4.0,0.0
cpd:C00031,21.0,3.0,5.0,21.0,0.0,14.0,1.0,0.0,0.0,8.0,11.0,5.0,2.0,18.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00033,61.0,18.0,86.0,35.0,2.0,53.0,22.0,5.0,82.0,124.0,12.0,44.0,51.0,24.0,0.0,7.0,21.0,3.0,45.0,0.0,6.0,2.0,11.0,19.0,0.0,7.0,2.0,5.0,0.0
cpd:C00035,228.0,54.0,216.0,455.0,19.0,382.0,134.0,22.0,80.0,567.0,686.0,347.0,108.0,778.0,0.0,117.0,669.0,55.0,164.0,7.0,42.0,108.0,126.0,159.0,15.0,111.0,20.0,33.0,3.0
cpd:C00036,103.0,29.0,66.0,123.0,10.0,135.0,54.0,10.0,16.0,95.0,93.0,68.0,17.0,175.0,0.0,30.0,156.0,13.0,24.0,4.0,19.0,33.0,34.0,44.0,7.0,39.0,6.0,9.0,1.0
cpd:C00037,338.0,105.0,453.0,688.0,26.0,792.0,219.0,99.0,443.0,1173.0,1227.0,897.0,426.0,1940.0,17.0,145.0,1269.0,124.0,351.0,8.0,69.0,101.0,735.0,224.0,33.0,294.0,29.0,137.0,61.0
cpd:C00039,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00040,18.0,1.0,19.0,5.0,1.0,3.0,0.0,0.0,22.0,10.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00041,25.0,8.0,19.0,12.0,0.0,24.0,5.0,1.0,5.0,20.0,2.0,8.0,13.0,14.0,0.0,0.0,9.0,4.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
