ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
ec:1.1.1.1,20.0,7.0,13.0,3.0,0.0,17.0,5.0,1.0,5.0,4.0,0.0,10.0,6.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
ec:1.1.1.146,42.0,32.0,18.0,15.0,4.0,49.0,39.0,18.0,4.0,8.0,3.0,4.0,14.0,15.0,0.0,6.0,23.0,6.0,9.0,0.0,0.0,5.0,27.0,22.0,4.0,15.0,8.0,19.0,4.0
ec:1.1.1.178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.1.1.213,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.11.1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.11.1.7,6.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.11.1.8,9.0,10.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ec:1.11.1.9,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.13.11.34,17.0,36.0,8.0,0.0,0.0,35.0,5.0,35.0,2.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,21.0
ec:1.13.11.52,20.0,5.0,15.0,6.0,1.0,19.0,0.0,1.0,8.0,10.0,0.0,12.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.14.13.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.14.13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.14.13.39,6.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.14.14.1,323.0,185.0,536.0,393.0,62.0,711.0,288.0,187.0,780.0,1838.0,545.0,677.0,1011.0,814.0,1.0,214.0,689.0,311.0,598.0,41.0,18.0,80.0,607.0,108.0,167.0,300.0,139.0,258.0,117.0
ec:1.14.16.2,9.0,10.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ec:1.14.99.1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
ec:1.14.99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.2.1.12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.2.1.5,7.0,25.0,2.0,0.0,0.0,5.0,2.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
ec:1.3.5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:1.4.3.4,31.0,10.0,35.0,9.0,1.0,37.0,1.0,2.0,16.0,27.0,0.0,27.0,40.0,12.0,0.0,2.0,3.0,9.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.1.1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.1.1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.3.1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.4.1.17,172.0,48.0,110.0,337.0,18.0,284.0,94.0,25.0,18.0,349.0,529.0,206.0,51.0,718.0,0.0,40.0,384.0,66.0,70.0,10.0,18.0,45.0,170.0,39.0,12.0,51.0,28.0,40.0,6.0
ec:2.4.1.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.4.2.4,16.0,11.0,10.0,1.0,0.0,13.0,9.0,3.0,4.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0
ec:2.5.1.10,12.0,14.0,0.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0
ec:2.5.1.18,19.0,5.0,12.0,10.0,0.0,3.0,6.0,0.0,18.0,10.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec:2.7.1.1,47.0,16.0,47.0,32.0,5.0,34.0,14.0,4.0,16.0,65.0,10.0,24.0,24.0,26.0,0.0,16.0,22.0,0.0,18.0,2.0,0.0,5.0,8.0,8.0,2.0,2.0,0.0,3.0,0.0
ec:2.7.1.137,9.0,23.0,0.0,0.0,0.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,6.0
