"","V1","V2","V3","V4","V5","V6"
"sig_1",-0.0258532448418246,-0.0410137296007417,0.00551364517550766,0.0387478344381635,-0.0487002275465608,-1.35430168892236e-05
"sig_2",-0.0227386954194429,0.0566631674192038,0.0741988245514816,0.0527202500513728,-0.0229836819777783,-0.0321730771770434
"sig_3",-0.149114052162466,-0.0539465525946278,-0.0876090925067779,0.0607515957003277,-0.00354076208870149,0.0179280722981571
"sig_4",-0.191053287502978,-0.0539473798236251,-0.0449408459178742,0.0510180710212725,-0.0440267699625525,-0.00301137824769425
"sig_5",-0.0257795315685089,0.10101589379695,-0.0445079928969171,0.0194120022098064,-0.0407254906060239,0.0470363054637238
"sig_6",-0.178354344985591,-0.0251407658868663,-0.0931761679628728,0.00705313386247092,-0.01767961797468,-0.0235338315939327
"sig_7",-0.0999851412000233,0.0376695331004803,-0.0787471668852745,-0.0147403823343376,-0.0386185875885104,-0.0131434366526936
"sig_8",-0.149253441701651,-0.0410019054634311,-0.0299545493191225,-0.0488521083203205,-0.0296715899279219,-0.0324677683910973
"sig_9",-0.167065738081116,-0.0532770021536353,-0.0360627715209816,0.02867188715356,0.0251803009980124,0.0237052697347537
"sig_10",-0.386202712087055,-0.0335410549219081,-0.0291832853110725,0.0318417901498662,0.0213904042896565,0.0319537941910468
"sig_11",-0.356948253700721,0.0248048857859176,-0.0146162951906452,-0.0134951885372824,0.00842327582749794,-0.0109768603253808
"sig_12",-0.410753851355026,-0.00774239119417376,-0.0141894064476655,-0.00997391247096665,0.0336721338335542,-0.000651605015788818
"sig_13",-0.22639927102561,0.00791720331460509,-0.0597765384703298,-0.0119847774188099,-0.0156691619241645,0.00547464974155182
"sig_14",-0.463215213745155,0.0125469908564595,-0.000749535746942951,0.00940885594643583,-0.0336642113256999,-0.00924170264874716
"sig_15",-0.0599478533560871,0.013357553151506,-0.0486195045110448,-0.0125569717263186,-0.0213436538098475,0.0284723539132953
"sig_16",-0.173703006888818,0.0717358299971572,-0.0507833301389012,0.0424006337488084,0.00139246583904027,0.00399434084307336
"sig_17",-0.401836269504919,0.0483707166600817,-0.0142918767361726,-0.0208588532069191,-0.0273887889834761,-0.00602644769035669
"sig_18",-0.171961127522652,0.00616349841925598,-0.0241812902974183,0.00502894187505355,-0.0166770241969029,-0.0116975574968736
"sig_19",-0.243906561791448,0.0996544662506594,-0.0921829533668664,0.0389846704100595,0.0180113681754513,-0.0219094022058924
"sig_20",0.00718087108842678,0.0877270411315074,-0.0319365409698004,-0.00244265471841637,-0.0432231069368837,0.0233119848520987
"sig_21",-0.111925625564994,0.0903508896947492,-0.0656807726495547,-0.00345734074069383,-0.0185689812433283,0.000568884557409978
"sig_22",-0.197126061549162,-0.013498351464787,-0.0373633496256081,-0.0225745837982208,-0.0251731567695145,-0.0345538570738256
"sig_23",-0.323031802928868,-0.0261940033688015,0.00516494907903639,-0.0277004662030021,0.000712031288093889,-0.015396992032352
"sig_24",-0.209797545531256,0.0648835638697887,-0.0839257604101429,5.61894953963971e-05,-0.00525811926546446,0.00781891199735645
"sig_25",0.0119637010474733,0.167178681215195,-0.0488308130184072,-0.0125531159066606,-0.0319184931890948,-0.00123867618281494
"sig_26",-0.216165625880476,0.0121523908466724,-0.0242048250559931,-0.0291802824846679,-0.0145379931674358,-0.012337222362371
"sig_27",-0.0260143364767432,0.124871691613914,-0.0426471810382849,-0.0294721041001961,-0.0295102449249314,-0.00840959941322811
"sig_28",-0.15254356443319,0.0278935575340346,-0.021596976628846,-0.103664898093679,-0.0323460570870377,-0.0118997205502219
"sig_29",-0.152902808916647,-0.0635255847816067,0.0292804570587683,0.00468856199517418,-0.0390224361478954,-0.00200582624256527
