"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"sig_1",-0.323345885876598,-0.218423721180409,0.14037570911836,0.0094452735463997,0.0602652528869885,-0.0236332650104943,0.282429763789686,-0.165895772438803,0.292815562674222,-0.0976243579500008,0.0632991438466022,-0.279040732621448,0.0013946755383577,-0.172696629065513
"sig_2",-0.0700996746383792,-0.0446684556206764,0.158328381799914,-0.05216051280333,-0.102995978422844,-0.0763102004895295,-0.101895648328461,0.34489327070745,-0.0778740688122303,0.168184154777868,0.103337196028742,-0.130709263256167,0.332477039921327,0.0496358570122746
"sig_3",-0.320583245652786,0.122398926492876,-0.0796331197817664,0.057232363280997,-0.0627836376286826,0.0419736603837834,0.220496513303181,0.147297089789883,0.290066273967593,-0.239878516176815,0.0139852034005039,-0.00329480872998768,-0.0573752499592501,-0.127634915365646
"sig_4",-0.273303202874208,0.149713604470211,-0.0931990278626482,-0.0689394296228262,0.253611618464939,-0.133623068182016,0.303534969643339,-0.0770729385805418,0.0896771834933373,-0.0959460099995452,0.237990228539339,0.30574324442679,0.14926938750581,-0.0573715003533433
"sig_5",-0.0536418317709214,-0.0261953642499659,-0.0985249671948104,-0.0661092413971801,-0.0360673235378687,-0.00723388859875683,0.0966413258137229,0.248070360021401,-0.0248815588159267,-0.0190891028801085,0.274986665490968,0.237939624682098,0.354889085763583,-0.0844373087994054
"sig_6",0.0273266349450922,0.156208076343846,0.0927639010081659,-0.212770051490178,-0.0502204814901772,-0.214604513708839,0.0354712698385015,0.407904201212158,0.0200558674052944,0.115915193511712,-0.0187533702173013,0.0999689195931734,0.0443810617702474,-0.0712430119151921
"sig_7",0.261640565667684,0.0169751828386841,0.129172420247811,-0.029108943864673,-0.160411135392881,-0.334057791081358,-0.0799274048793516,0.104149294100497,0.122413046173081,0.399443715269011,0.0506778064481946,0.341844732068488,-0.0686824409741455,-0.125084078403416
"sig_8",0.304785085906251,0.181138972112319,0.339229348946602,0.0210567910435821,-0.178787537381719,-0.254304526059372,-0.203864745385061,-0.109344996933907,-0.0430242684552389,-0.0386217142682865,-0.01219816041656,0.138480812384338,-0.0707918389171164,0.105891195648937
"sig_9",0.0146324959036133,0.577702734027638,-0.488088116338789,0.315982328207967,-0.189584536179811,0.114342073425935,0.113679733423373,0.109095109310484,0.0767614552188712,-0.0607921014113524,0.00255787239271852,-0.138164596013002,-0.18551324195806,0.0424817475539341
"sig_10",-0.0429156647613914,0.655761276668115,-0.516162060443147,0.161717757556229,0.0906420064212807,0.0915718415410272,0.0951603834329151,0.00774551144009488,-0.0901826799026704,-0.133916973075026,0.0211950377793414,0.0667343892916204,-0.0286055419912478,0.0964118597208952
"sig_11",-0.0626193078087258,0.402734373207198,-0.219667660628,-0.0847114511343475,0.450993976850266,0.336663533179134,-0.209387476426956,-0.255113770256374,0.00583540076562337,0.103601757725449,0.0778408921086729,0.291487143072677,0.204521530212608,-0.094899227509602
"sig_12",0.391530587208145,0.325154326981838,-0.444599307885174,0.0822622575524606,-0.165061918533797,0.0871841439967188,0.0442678526104769,0.3184388994586,-0.0845749510005003,-0.0585132547787215,-0.177365613082199,0.225561793801665,-0.0814074160272828,0.0199979494177259
"sig_13",0.427942238341539,0.461474300196791,-0.22999636093804,0.0397705836887407,-0.306203339475197,-0.187007034128486,0.0299803607363978,0.0997384160695541,0.210898971457048,-0.186286254595456,-0.184811618857546,-0.00800503142390641,0.0632250802316272,0.121694050441839
