ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
AUS_1980,23.0,376.0,100.0,153.0,483.0,1312.0,5238.0,240.0,96.0,533.0,4162.0,403.0,1303.0,574.0,554.0,584.0,2672.0,1006.0,871.0,6737.0,10400.0,2892.0,56415.0,346.0,1446.0,6382.0,7251.0,182.0,1639.0,2271.0,807.0,11911.0,55500.0,696.0,32.0,103.0,365.0,1005.0,482.0,1760.0,30433.0,13949.0,1039.0,3594.0,85.0,230.0,1024.0,2240.0,2068.0,94.0,65.0,215.0,81.0,283.0,8855.0,985.0,344.0,13629.0,709.0,2464.0,5108.0,181.0,37.0,125.0,82.0,1870.0,8686.0,1761.0,724.0,7.0,3252.0,1787.0,1259.0
AUS_1981,21.0,369.0,79.0,131.0,554.0,1174.0,5531.0,151.0,53.0,690.0,3842.0,311.0,1129.0,426.0,442.0,1051.0,2776.0,980.0,1407.0,7417.0,11157.0,2054.0,62106.0,166.0,1994.0,6248.0,6796.0,255.0,1915.0,2567.0,610.0,16062.0,53723.0,401.0,92.0,200.0,258.0,782.0,201.0,3145.0,27710.0,10423.0,735.0,4638.0,47.0,279.0,868.0,1699.0,2059.0,57.0,10.0,175.0,186.0,226.0,8567.0,517.0,550.0,11622.0,536.0,2754.0,4097.0,165.0,21.0,44.0,105.0,2138.0,7760.0,1200.0,357.0,23.0,2379.0,1280.0,915.0
AUS_1982,23.0,347.0,100.0,153.0,489.0,1249.0,4665.0,231.0,62.0,559.0,4077.0,400.0,1092.0,607.0,533.0,716.0,2953.0,1296.0,1306.0,5351.0,9378.0,2711.0,48794.0,309.0,1564.0,6026.0,7097.0,264.0,1676.0,2437.0,974.0,11395.0,53645.0,672.0,79.0,122.0,364.0,694.0,312.0,2236.0,24483.0,13799.0,1060.0,4106.0,89.0,223.0,779.0,1614.0,2659.0,36.0,23.0,251.0,129.0,286.0,7179.0,980.0,445.0,13206.0,590.0,2415.0,4965.0,314.0,29.0,58.0,87.0,1896.0,8213.0,1782.0,432.0,34.0,2406.0,1906.0,1119.0
AUS_1983,20.0,357.0,69.0,121.0,468.0,1070.0,5016.0,125.0,65.0,618.0,3259.0,246.0,1162.0,375.0,394.0,881.0,2157.0,1218.0,1018.0,6120.0,9452.0,1813.0,52787.0,132.0,1506.0,4919.0,4944.0,225.0,1631.0,2058.0,505.0,13239.0,42066.0,284.0,84.0,255.0,191.0,888.0,259.0,2795.0,25708.0,8087.0,578.0,3600.0,21.0,283.0,615.0,1617.0,1730.0,65.0,18.0,178.0,167.0,182.0,8530.0,451.0,493.0,9306.0,410.0,2385.0,4016.0,110.0,19.0,51.0,90.0,1955.0,6412.0,924.0,483.0,31.0,2618.0,1126.0,778.0
AUS_1984,21.0,344.0,79.0,131.0,490.0,1061.0,4526.0,164.0,71.0,557.0,3463.0,283.0,1107.0,443.0,440.0,838.0,2406.0,1212.0,1127.0,5952.0,7897.0,2045.0,46688.0,202.0,1505.0,5584.0,5529.0,213.0,1359.0,2267.0,418.0,11269.0,43158.0,397.0,91.0,152.0,286.0,741.0,327.0,2300.0,24302.0,9867.0,706.0,3518.0,19.0,232.0,761.0,1496.0,1889.0,72.0,24.0,178.0,120.0,201.0,7139.0,644.0,362.0,10133.0,476.0,2433.0,3968.0,132.0,43.0,65.0,104.0,1783.0,7001.0,1120.0,515.0,30.0,2491.0,1356.0,903.0
AUS_1985,21.0,339.0,72.0,138.0,415.0,979.0,4522.0,128.0,37.0,396.0,3507.0,292.0,1110.0,400.0,510.0,555.0,1776.0,1169.0,763.0,5891.0,7604.0,1688.0,47477.0,123.0,1070.0,5906.0,5411.0,114.0,997.0,2210.0,490.0,8753.0,43191.0,370.0,33.0,129.0,211.0,408.0,149.0,1104.0,24291.0,8794.0,609.0,2591.0,29.0,124.0,849.0,1542.0,1739.0,20.0,10.0,85.0,141.0,126.0,7453.0,463.0,164.0,11528.0,606.0,1761.0,3587.0,89.0,13.0,33.0,61.0,1230.0,7502.0,1186.0,271.0,15.0,2628.0,1296.0,1199.0
AUS_1986,19.0,313.0,57.0,114.0,393.0,771.0,4344.0,78.0,35.0,458.0,2923.0,223.0,935.0,289.0,379.0,349.0,1465.0,531.0,886.0,5296.0,6767.0,948.0,45640.0,49.0,1275.0,3954.0,4115.0,135.0,1119.0,1822.0,366.0,9392.0,37697.0,220.0,14.0,66.0,198.0,304.0,97.0,1576.0,19888.0,6365.0,393.0,2374.0,29.0,185.0,716.0,1162.0,1130.0,8.0,6.0,104.0,78.0,116.0,6760.0,219.0,335.0,8765.0,412.0,1671.0,2600.0,86.0,33.0,34.0,44.0,1455.0,5691.0,818.0,252.0,15.0,1968.0,853.0,782.0
AUS_1987,19.0,312.0,56.0,115.0,287.0,793.0,4227.0,74.0,35.0,357.0,2797.0,225.0,978.0,280.0,390.0,294.0,1017.0,581.0,458.0,3903.0,7027.0,986.0,44583.0,44.0,803.0,3929.0,4100.0,114.0,931.0,1322.0,331.0,7424.0,34507.0,221.0,9.0,57.0,116.0,416.0,85.0,960.0,20616.0,5618.0,365.0,1694.0,26.0,96.0,532.0,1330.0,1221.0,16.0,4.0,63.0,47.0,94.0,6744.0,201.0,209.0,8700.0,445.0,1356.0,2602.0,87.0,10.0,51.0,37.0,1181.0,5411.0,815.0,265.0,15.0,2234.0,824.0,833.0
AUS_1988,21.0,280.0,67.0,143.0,303.0,732.0,3404.0,99.0,15.0,323.0,3130.0,293.0,854.0,390.0,548.0,220.0,1178.0,269.0,554.0,3548.0,5758.0,993.0,31966.0,70.0,861.0,4011.0,4668.0,114.0,912.0,1760.0,318.0,5709.0,35737.0,308.0,5.0,50.0,101.0,90.0,46.0,881.0,16449.0,7102.0,570.0,2020.0,25.0,99.0,696.0,1181.0,1546.0,1.0,0.0,43.0,66.0,47.0,5022.0,316.0,166.0,11851.0,656.0,1343.0,2571.0,141.0,9.0,14.0,29.0,1062.0,6337.0,1168.0,135.0,34.0,1951.0,1374.0,1323.0
AUS_1989,20.0,298.0,59.0,131.0,346.0,799.0,3719.0,82.0,22.0,357.0,2931.0,258.0,944.0,300.0,500.0,308.0,1157.0,359.0,686.0,4588.0,7503.0,1042.0,35026.0,59.0,961.0,4261.0,4768.0,97.0,971.0,1834.0,316.0,6699.0,32532.0,238.0,14.0,68.0,103.0,240.0,61.0,1090.0,18516.0,5258.0,450.0,1931.0,13.0,104.0,822.0,1404.0,1452.0,13.0,1.0,63.0,70.0,67.0,5922.0,232.0,171.0,10522.0,648.0,1502.0,2449.0,70.0,7.0,19.0,43.0,1151.0,6188.0,874.0,184.0,8.0,2188.0,1017.0,1236.0
AUS_1990,17.0,300.0,27.0,109.0,340.0,378.0,4149.0,18.0,15.0,441.0,2554.0,91.0,919.0,169.0,402.0,418.0,626.0,169.0,666.0,4512.0,3349.0,234.0,42767.0,4.0,1240.0,2894.0,1515.0,160.0,571.0,1532.0,169.0,8682.0,31414.0,31.0,8.0,72.0,34.0,196.0,17.0,1603.0,18703.0,3104.0,100.0,1899.0,2.0,120.0,785.0,493.0,650.0,9.0,0.0,74.0,48.0,45.0,6352.0,74.0,268.0,8974.0,181.0,1458.0,1634.0,26.0,10.0,9.0,23.0,1517.0,5132.0,409.0,122.0,2.0,2091.0,583.0,968.0
AUS_1991,15.0,271.0,15.0,90.0,289.0,206.0,3753.0,4.0,1.0,552.0,2082.0,54.0,752.0,75.0,322.0,383.0,386.0,5.0,789.0,2623.0,2180.0,40.0,38191.0,0.0,1257.0,1692.0,1048.0,138.0,435.0,1125.0,8.0,9832.0,25510.0,3.0,3.0,22.0,5.0,0.0,1.0,2497.0,14236.0,1489.0,30.0,2362.0,0.0,154.0,473.0,305.0,263.0,0.0,0.0,2.0,44.0,1.0,5308.0,12.0,597.0,6813.0,132.0,1483.0,658.0,2.0,0.0,0.0,2.0,1723.0,4244.0,182.0,9.0,1.0,1517.0,231.0,772.0
AUS_1992,19.0,300.0,48.0,123.0,330.0,662.0,3910.0,52.0,27.0,409.0,2754.0,222.0,965.0,216.0,479.0,365.0,945.0,358.0,712.0,3928.0,6239.0,609.0,38706.0,28.0,1125.0,3110.0,4107.0,76.0,871.0,1473.0,222.0,7738.0,32589.0,139.0,12.0,22.0,93.0,280.0,62.0,1526.0,18988.0,3917.0,335.0,1999.0,6.0,66.0,852.0,1360.0,723.0,21.0,2.0,96.0,15.0,65.0,6121.0,107.0,199.0,10403.0,650.0,1482.0,1853.0,29.0,10.0,27.0,43.0,1447.0,5672.0,572.0,229.0,12.0,2345.0,775.0,1223.0
AUS_1993,19.0,321.0,41.0,130.0,338.0,570.0,4217.0,38.0,21.0,476.0,2980.0,194.0,1093.0,195.0,542.0,429.0,807.0,208.0,627.0,3820.0,5659.0,418.0,42109.0,17.0,1100.0,4113.0,3685.0,115.0,830.0,1460.0,133.0,8968.0,34499.0,106.0,4.0,65.0,95.0,156.0,44.0,1838.0,22088.0,3884.0,231.0,2291.0,0.0,82.0,791.0,1232.0,607.0,11.0,3.0,66.0,33.0,42.0,6741.0,97.0,274.0,11780.0,589.0,1905.0,1702.0,18.0,6.0,28.0,5.0,1732.0,6643.0,627.0,201.0,0.0,2858.0,654.0,1537.0
AUS_1994,19.0,318.0,40.0,131.0,365.0,550.0,4138.0,37.0,16.0,434.0,2984.0,185.0,1079.0,199.0,548.0,354.0,836.0,108.0,855.0,4412.0,5482.0,400.0,40869.0,17.0,1237.0,4389.0,3598.0,109.0,772.0,1624.0,80.0,8262.0,33912.0,91.0,8.0,37.0,77.0,81.0,39.0,1541.0,22237.0,3774.0,234.0,1922.0,1.0,82.0,1002.0,1208.0,613.0,6.0,2.0,61.0,23.0,28.0,6380.0,108.0,230.0,12079.0,574.0,1829.0,1657.0,13.0,3.0,10.0,18.0,1611.0,6545.0,558.0,161.0,2.0,2867.0,738.0,1540.0
AUS_1995,21.0,317.0,52.0,158.0,432.0,721.0,3808.0,58.0,20.0,436.0,3335.0,255.0,1122.0,304.0,713.0,429.0,1187.0,289.0,1234.0,4568.0,6687.0,767.0,35535.0,30.0,1610.0,4849.0,4523.0,144.0,983.0,2302.0,200.0,7474.0,35386.0,181.0,19.0,35.0,76.0,213.0,48.0,1671.0,21746.0,4595.0,373.0,2356.0,9.0,109.0,1313.0,1506.0,1640.0,4.0,1.0,83.0,75.0,55.0,6060.0,189.0,257.0,14976.0,781.0,2102.0,2439.0,49.0,1.0,27.0,41.0,1597.0,7742.0,1005.0,179.0,5.0,3082.0,1202.0,2161.0
AUS_1996,20.0,332.0,47.0,143.0,585.0,724.0,4150.0,48.0,20.0,585.0,3172.0,232.0,1186.0,238.0,622.0,608.0,1467.0,282.0,2575.0,6518.0,7212.0,681.0,39955.0,24.0,2689.0,4641.0,4514.0,207.0,1240.0,2656.0,183.0,9982.0,34788.0,131.0,22.0,76.0,121.0,188.0,46.0,2597.0,22804.0,3863.0,330.0,2743.0,5.0,182.0,1892.0,1623.0,1242.0,5.0,1.0,109.0,78.0,52.0,6924.0,128.0,429.0,13082.0,762.0,2657.0,2158.0,28.0,4.0,21.0,28.0,2179.0,7592.0,660.0,189.0,3.0,3192.0,972.0,1802.0
AUS_1997,20.0,346.0,40.0,150.0,563.0,635.0,4396.0,31.0,9.0,630.0,3353.0,225.0,1284.0,177.0,707.0,601.0,1214.0,97.0,2116.0,6493.0,6780.0,435.0,42625.0,11.0,2856.0,5164.0,4529.0,233.0,1180.0,2771.0,87.0,10743.0,36609.0,93.0,18.0,55.0,53.0,72.0,20.0,2733.0,24915.0,3095.0,234.0,2922.0,0.0,208.0,1739.0,1652.0,838.0,1.0,0.0,51.0,84.0,26.0,7573.0,63.0,570.0,14839.0,871.0,2873.0,1649.0,9.0,1.0,4.0,7.0,2471.0,8715.0,540.0,101.0,0.0,3630.0,744.0,2280.0
AUS_1998,20.0,339.0,46.0,144.0,489.0,705.0,4367.0,44.0,15.0,684.0,3244.0,242.0,1231.0,212.0,642.0,565.0,1301.0,286.0,1301.0,5983.0,6997.0,612.0,42529.0,20.0,2564.0,3609.0,4715.0,243.0,1406.0,2674.0,200.0,12160.0,36693.0,134.0,26.0,43.0,58.0,152.0,35.0,2691.0,23455.0,3869.0,306.0,3878.0,1.0,200.0,1312.0,1651.0,842.0,7.0,0.0,79.0,78.0,57.0,7831.0,94.0,751.0,13114.0,849.0,2289.0,2080.0,24.0,11.0,7.0,24.0,2661.0,8342.0,635.0,140.0,1.0,3266.0,847.0,1934.0
AUS_1999,20.0,325.0,53.0,137.0,572.0,835.0,4109.0,62.0,17.0,718.0,3034.0,268.0,1136.0,232.0,578.0,775.0,1659.0,251.0,1888.0,5954.0,8804.0,943.0,39814.0,39.0,2628.0,3376.0,5263.0,343.0,1792.0,2876.0,193.0,12316.0,34564.0,189.0,34.0,90.0,93.0,127.0,45.0,3084.0,21148.0,3757.0,395.0,3621.0,0.0,282.0,1468.0,1831.0,1286.0,5.0,1.0,120.0,77.0,67.0,6709.0,125.0,830.0,12000.0,859.0,2869.0,2390.0,34.0,13.0,13.0,10.0,2607.0,7036.0,743.0,155.0,0.0,2956.0,810.0,1651.0
AUS_2000,20.0,327.0,49.0,141.0,568.0,797.0,4097.0,50.0,6.0,724.0,3136.0,268.0,1134.0,196.0,626.0,763.0,1482.0,169.0,1669.0,7535.0,9011.0,798.0,37702.0,25.0,2931.0,4268.0,5548.0,263.0,1807.0,3511.0,73.0,12684.0,33646.0,175.0,15.0,101.0,13.0,88.0,16.0,3017.0,21080.0,3040.0,316.0,4362.0,0.0,234.0,1563.0,1900.0,1291.0,0.0,0.0,26.0,115.0,9.0,7009.0,84.0,832.0,13022.0,953.0,2361.0,1924.0,17.0,1.0,4.0,20.0,2599.0,7756.0,681.0,55.0,0.0,2906.0,684.0,1910.0
AUS_2001,19.0,334.0,28.0,143.0,719.0,378.0,4379.0,19.0,5.0,890.0,3378.0,108.0,1123.0,203.0,639.0,1132.0,1160.0,37.0,2979.0,7530.0,3764.0,265.0,43312.0,5.0,3802.0,4338.0,1942.0,708.0,983.0,4074.0,8.0,15538.0,40057.0,42.0,10.0,85.0,22.0,73.0,9.0,4146.0,22056.0,3874.0,102.0,5307.0,0.0,464.0,1892.0,505.0,1109.0,0.0,0.0,35.0,98.0,10.0,6436.0,98.0,1502.0,14594.0,243.0,3629.0,1791.0,12.0,1.0,3.0,12.0,3032.0,7807.0,687.0,48.0,0.0,2963.0,727.0,1960.0
AUS_2002,21.0,353.0,44.0,166.0,589.0,621.0,4405.0,44.0,22.0,754.0,3777.0,169.0,1309.0,366.0,751.0,750.0,1357.0,348.0,1682.0,7082.0,5120.0,638.0,42162.0,19.0,2890.0,5475.0,2616.0,358.0,1329.0,3592.0,343.0,12856.0,42470.0,115.0,24.0,55.0,108.0,232.0,26.0,2906.0,25106.0,6216.0,229.0,4534.0,8.0,285.0,1688.0,862.0,2087.0,5.0,0.0,137.0,64.0,104.0,7581.0,257.0,961.0,16493.0,304.0,2926.0,3254.0,106.0,21.0,22.0,25.0,3056.0,9117.0,1198.0,219.0,7.0,3726.0,1476.0,2266.0
AUS_2003,22.0,358.0,51.0,180.0,555.0,602.0,4270.0,59.0,28.0,690.0,4146.0,201.0,1357.0,441.0,839.0,767.0,1377.0,587.0,1550.0,6106.0,3423.0,686.0,39566.0,29.0,2550.0,7324.0,2797.0,392.0,984.0,3354.0,429.0,11788.0,45504.0,165.0,38.0,44.0,225.0,203.0,61.0,2390.0,26338.0,8631.0,308.0,4696.0,26.0,299.0,1555.0,788.0,1911.0,4.0,7.0,125.0,56.0,78.0,7097.0,367.0,881.0,18493.0,363.0,3051.0,3326.0,110.0,3.0,37.0,37.0,2814.0,10243.0,1460.0,289.0,10.0,4056.0,1895.0,2582.0
AUS_2004,22.0,373.0,47.0,184.0,617.0,583.0,4547.0,51.0,22.0,746.0,4406.0,179.0,1400.0,429.0,881.0,873.0,1481.0,600.0,1905.0,7097.0,3319.0,645.0,42458.0,22.0,3081.0,8630.0,2598.0,408.0,1071.0,3911.0,383.0,13310.0,48375.0,142.0,34.0,59.0,147.0,197.0,43.0,2534.0,28810.0,8456.0,246.0,5106.0,19.0,322.0,1791.0,719.0,2078.0,4.0,6.0,103.0,117.0,67.0,7389.0,351.0,1006.0,20340.0,316.0,3284.0,3337.0,105.0,2.0,21.0,53.0,3049.0,11171.0,1391.0,217.0,10.0,4106.0,1910.0,2803.0
AUS_2005,24.0,400.0,77.0,199.0,694.0,1126.0,5145.0,112.0,23.0,671.0,4792.0,429.0,1618.0,500.0,983.0,808.0,2512.0,852.0,2178.0,9207.0,9659.0,1508.0,52417.0,82.0,3192.0,9193.0,8162.0,305.0,1801.0,4310.0,529.0,13128.0,55583.0,413.0,48.0,60.0,96.0,280.0,59.0,2170.0,34599.0,9611.0,820.0,4548.0,41.0,344.0,2636.0,2698.0,2490.0,7.0,1.0,109.0,73.0,110.0,9100.0,378.0,650.0,23133.0,1410.0,3325.0,4422.0,171.0,9.0,20.0,36.0,2816.0,12340.0,1807.0,258.0,16.0,5200.0,2263.0,3225.0
AUS_2006,24.0,423.0,74.0,202.0,655.0,1188.0,5631.0,102.0,27.0,729.0,5047.0,432.0,1720.0,458.0,1032.0,790.0,2366.0,740.0,1958.0,8860.0,11080.0,1549.0,57891.0,73.0,3058.0,11115.0,8772.0,368.0,1966.0,4134.0,487.0,15243.0,58993.0,376.0,27.0,66.0,92.0,365.0,84.0,2440.0,37979.0,8881.0,781.0,5124.0,25.0,324.0,2306.0,2999.0,2774.0,13.0,1.0,110.0,147.0,101.0,10535.0,317.0,741.0,24812.0,1574.0,3311.0,4251.0,157.0,10.0,27.0,69.0,3118.0,13806.0,1622.0,283.0,4.0,5397.0,2156.0,3541.0
AUS_2007,26.0,424.0,95.0,230.0,739.0,1349.0,5575.0,163.0,30.0,680.0,5651.0,564.0,1770.0,663.0,1210.0,866.0,3114.0,1136.0,2558.0,9260.0,11332.0,2123.0,60339.0,158.0,3459.0,11161.0,10736.0,432.0,1891.0,5006.0,802.0,13752.0,68530.0,615.0,49.0,57.0,170.0,340.0,122.0,2206.0,39345.0,13320.0,1268.0,5448.0,83.0,391.0,2970.0,3222.0,3516.0,3.0,0.0,134.0,101.0,150.0,9911.0,619.0,676.0,29002.0,1919.0,3641.0,5436.0,270.0,8.0,35.0,30.0,2935.0,15541.0,2577.0,348.0,4.0,5850.0,3207.0,4230.0
AUS_2008,25.0,472.0,70.0,230.0,685.0,1279.0,6781.0,74.0,22.0,779.0,6165.0,473.0,1920.0,442.0,1311.0,760.0,2131.0,1005.0,2387.0,10870.0,13507.0,1280.0,78448.0,36.0,3034.0,16839.0,10955.0,473.0,2038.0,5191.0,569.0,17798.0,75864.0,318.0,11.0,44.0,122.0,319.0,50.0,2661.0,47062.0,8262.0,692.0,6378.0,32.0,346.0,2407.0,3411.0,3812.0,13.0,0.0,73.0,146.0,96.0,12983.0,156.0,854.0,34860.0,2052.0,3673.0,3934.0,212.0,6.0,16.0,92.0,3261.0,18285.0,1678.0,236.0,8.0,6014.0,2376.0,5090.0
AUS_2009,25.0,454.0,73.0,227.0,968.0,1158.0,6598.0,85.0,32.0,714.0,5832.0,458.0,1921.0,508.0,1249.0,837.0,2992.0,831.0,3607.0,14743.0,12028.0,1168.0,76881.0,44.0,3844.0,11377.0,9543.0,548.0,1681.0,6045.0,517.0,16797.0,75472.0,335.0,23.0,66.0,267.0,400.0,68.0,2306.0,45976.0,9904.0,803.0,5086.0,46.0,400.0,4463.0,3028.0,2884.0,12.0,0.0,161.0,114.0,138.0,12226.0,221.0,619.0,31931.0,1760.0,4300.0,4507.0,205.0,9.0,38.0,62.0,2945.0,16635.0,1926.0,392.0,13.0,6397.0,2698.0,4599.0
AUS_2010,24.0,442.0,86.0,190.0,873.0,1392.0,6182.0,145.0,92.0,778.0,4966.0,468.0,1812.0,521.0,890.0,1055.0,3284.0,1362.0,3021.0,11621.0,12559.0,2121.0,71244.0,138.0,4017.0,10152.0,9545.0,452.0,2070.0,4358.0,651.0,16845.0,63880.0,494.0,64.0,102.0,481.0,1137.0,305.0,2797.0,42528.0,10835.0,1045.0,4715.0,53.0,391.0,3226.0,3438.0,2908.0,67.0,27.0,356.0,163.0,231.0,10974.0,460.0,711.0,22369.0,1495.0,4213.0,4910.0,174.0,63.0,163.0,180.0,3207.0,12445.0,1705.0,901.0,25.0,5702.0,2329.0,2708.0
AUT_1980,20.0,382.0,47.0,143.0,445.0,931.0,5984.0,35.0,47.0,582.0,3661.0,180.0,1286.0,381.0,544.0,518.0,1342.0,858.0,915.0,6470.0,11650.0,564.0,69924.0,18.0,1530.0,5383.0,3175.0,104.0,1179.0,2237.0,1139.0,15414.0,49876.0,60.0,15.0,147.0,185.0,727.0,117.0,2163.0,30499.0,6385.0,189.0,3495.0,65.0,132.0,976.0,1052.0,3851.0,59.0,11.0,93.0,62.0,170.0,10413.0,214.0,317.0,13032.0,222.0,2307.0,3818.0,266.0,24.0,34.0,80.0,1968.0,7945.0,1104.0,378.0,37.0,3181.0,1379.0,1291.0
AUT_1981,19.0,388.0,45.0,126.0,518.0,1011.0,6343.0,25.0,68.0,603.0,3279.0,172.0,1279.0,346.0,426.0,825.0,1516.0,804.0,1169.0,8097.0,13867.0,407.0,76061.0,8.0,1640.0,4474.0,2996.0,130.0,1289.0,2223.0,1308.0,17433.0,45374.0,41.0,30.0,182.0,310.0,1211.0,120.0,2193.0,30932.0,5331.0,146.0,3142.0,78.0,152.0,1010.0,1178.0,3860.0,87.0,23.0,179.0,121.0,234.0,11308.0,140.0,306.0,10326.0,186.0,2464.0,4071.0,264.0,29.0,78.0,124.0,1861.0,6510.0,980.0,453.0,71.0,3000.0,1099.0,863.0
AUT_1982,18.0,386.0,42.0,111.0,490.0,1043.0,6226.0,7.0,55.0,597.0,2839.0,200.0,1285.0,251.0,358.0,791.0,1284.0,1356.0,1161.0,7450.0,13923.0,140.0,74363.0,1.0,1733.0,4129.0,3547.0,137.0,1382.0,1735.0,1430.0,16467.0,37844.0,9.0,53.0,141.0,264.0,1076.0,35.0,2216.0,29909.0,3716.0,51.0,2374.0,129.0,163.0,948.0,1782.0,2920.0,39.0,7.0,211.0,136.0,188.0,11506.0,32.0,363.0,8330.0,335.0,2298.0,3259.0,273.0,15.0,110.0,82.0,1927.0,5627.0,813.0,334.0,37.0,3038.0,649.0,731.0
AUT_1983,18.0,374.0,38.0,115.0,430.0,939.0,5802.0,1.0,43.0,553.0,2801.0,179.0,1266.0,247.0,389.0,838.0,1032.0,1090.0,653.0,6436.0,13052.0,14.0,66101.0,0.0,1090.0,4020.0,3244.0,116.0,1214.0,1727.0,1155.0,15167.0,34456.0,0.0,50.0,251.0,156.0,840.0,8.0,1930.0,28266.0,3192.0,10.0,2596.0,107.0,140.0,753.0,1550.0,3122.0,43.0,0.0,116.0,210.0,172.0,10967.0,5.0,332.0,8281.0,302.0,2097.0,3032.0,247.0,4.0,82.0,91.0,1685.0,6059.0,837.0,253.0,50.0,3009.0,656.0,846.0
AUT_1984,19.0,358.0,50.0,121.0,457.0,1105.0,5376.0,13.0,35.0,535.0,2893.0,265.0,1188.0,281.0,410.0,826.0,1490.0,976.0,787.0,6582.0,14909.0,161.0,60759.0,1.0,1354.0,3933.0,4981.0,135.0,1436.0,2114.0,1531.0,13970.0,35779.0,25.0,46.0,177.0,133.0,586.0,30.0,1871.0,26100.0,3904.0,107.0,2660.0,190.0,122.0,787.0,2071.0,3066.0,27.0,3.0,103.0,200.0,167.0,9670.0,47.0,285.0,8720.0,515.0,2187.0,2985.0,347.0,5.0,42.0,73.0,1617.0,6294.0,977.0,232.0,34.0,2780.0,732.0,901.0
AUT_1985,16.0,365.0,29.0,91.0,435.0,817.0,5815.0,0.0,35.0,585.0,2248.0,133.0,1170.0,140.0,287.0,814.0,880.0,1759.0,702.0,7282.0,11489.0,0.0,68640.0,0.0,1641.0,3729.0,2471.0,161.0,1162.0,1513.0,994.0,15665.0,28076.0,0.0,59.0,164.0,76.0,931.0,0.0,2198.0,25233.0,1727.0,0.0,2097.0,96.0,97.0,876.0,1422.0,1733.0,20.0,0.0,125.0,102.0,191.0,10728.0,0.0,369.0,6264.0,219.0,1781.0,2211.0,81.0,5.0,57.0,45.0,1800.0,4397.0,526.0,140.0,0.0,2671.0,303.0,595.0
AUT_1986,18.0,328.0,42.0,111.0,319.0,909.0,4913.0,0.0,32.0,397.0,2547.0,224.0,1028.0,224.0,368.0,508.0,907.0,1075.0,503.0,4486.0,12042.0,0.0,54843.0,0.0,961.0,2986.0,3566.0,135.0,891.0,1335.0,1333.0,10372.0,32127.0,0.0,21.0,83.0,96.0,818.0,0.0,1261.0,21106.0,3192.0,0.0,2087.0,190.0,61.0,713.0,1570.0,2572.0,4.0,0.0,120.0,53.0,151.0,8710.0,0.0,241.0,7735.0,412.0,1295.0,2449.0,240.0,5.0,89.0,56.0,1173.0,5024.0,884.0,127.0,17.0,2354.0,522.0,795.0
AUT_1988,18.0,316.0,46.0,107.0,296.0,988.0,4385.0,0.0,38.0,384.0,2286.0,269.0,1011.0,198.0,349.0,324.0,915.0,1081.0,437.0,3524.0,11936.0,0.0,45334.0,0.0,853.0,2692.0,4055.0,193.0,1015.0,1012.0,1572.0,8946.0,26470.0,0.0,21.0,50.0,84.0,908.0,0.0,1024.0,19819.0,2628.0,0.0,1532.0,264.0,126.0,640.0,2022.0,2184.0,12.0,0.0,178.0,38.0,199.0,7694.0,0.0,322.0,6892.0,557.0,1361.0,2182.0,234.0,5.0,118.0,45.0,1216.0,4413.0,840.0,128.0,4.0,2395.0,403.0,758.0
AUT_1989,17.0,329.0,38.0,98.0,316.0,932.0,4614.0,0.0,34.0,436.0,2128.0,196.0,1068.0,178.0,306.0,438.0,902.0,1061.0,459.0,4455.0,11452.0,0.0,46808.0,0.0,1036.0,3433.0,2797.0,210.0,1086.0,999.0,1411.0,10169.0,23543.0,0.0,26.0,71.0,61.0,816.0,0.0,1239.0,20747.0,2201.0,0.0,1499.0,169.0,117.0,629.0,1885.0,2195.0,11.0,0.0,165.0,64.0,135.0,8622.0,0.0,397.0,6018.0,346.0,1430.0,2261.0,167.0,2.0,110.0,37.0,1396.0,4010.0,696.0,118.0,2.0,2506.0,379.0,621.0
AUT_1990,19.0,300.0,51.0,120.0,261.0,852.0,4107.0,27.0,20.0,394.0,2670.0,271.0,919.0,244.0,427.0,345.0,881.0,540.0,378.0,2899.0,10165.0,357.0,42121.0,6.0,847.0,2914.0,4595.0,172.0,990.0,1276.0,920.0,8469.0,31785.0,86.0,29.0,51.0,26.0,465.0,14.0,1114.0,18385.0,3944.0,127.0,2219.0,189.0,115.0,467.0,1612.0,1968.0,4.0,0.0,87.0,68.0,145.0,6559.0,109.0,398.0,8790.0,601.0,1274.0,1970.0,217.0,0.0,43.0,36.0,1261.0,5586.0,917.0,59.0,11.0,2098.0,569.0,1044.0
