"","V1","V2","V3","V4","V5","V6"
"sig_1",-0.163848391658444,0.114826204908215,-0.00759705516182307,0.325121777158272,0.00798236466470221,0.0734527034659268
"sig_2",-0.14275889813092,-0.0775235586611737,-0.473278345187958,0.0321267421507246,0.48731639203412,-0.0875017391777018
"sig_3",0.0335228121111423,0.460866007406057,-0.0192405759440856,0.00921972393376935,-0.336431406737215,0.00566632201678906
"sig_4",0.0381147838596175,0.0639703302915586,0.108470520425979,-0.136729467320584,0.000532027635616084,-0.208412818498339
"sig_5",-0.042713280843429,-0.309997153295769,0.0635346285887997,-0.305580939518263,0.218625225530901,0.0342739363106783
"sig_6",0.0771787143554633,0.233132581849014,0.524617016048055,-0.0550246488401394,-0.288302895245713,-0.159281063056434
"sig_7",0.0243741581234889,-0.117878048106988,0.0150616243089109,-0.0988171636732521,-0.467963215251289,-0.407075079605471
"sig_8",-0.0274795041506823,-0.114965852121931,0.277568982404151,-0.21842546621131,-0.157399727394218,0.17592017290541
"sig_9",-0.00409137828723706,-0.0626425330076807,-0.164287909461519,0.00137545907587963,-0.258366440699198,-0.410379573110388
"sig_10",-0.312307185447761,0.0898138338156423,0.130292119169545,-0.0516988757367284,0.258465793242799,-0.00851770581909318
"sig_11",-0.0728040332045983,-0.146485780856972,-0.167071720005629,0.247466804662691,-0.194615937080167,-0.0727336333356026
"sig_12",-0.216769158999451,-0.2843599490412,0.383175607580452,0.12844851824496,0.33446742416798,-0.0392568131510264
"sig_13",-0.0764320623103241,-0.0964086413504178,0.0201911874037656,0.315435510016814,-0.281693454923863,0.148519700203669
"sig_14",-0.289823264661228,0.218349876335971,-0.305206815562258,0.0378031291636213,-0.254565483367891,0.449917134544247
"sig_15",-0.182910683754478,-0.201951903513391,0.171914666049551,-0.210702064935868,0.0374047256079179,0.0427666931814566
"sig_16",-0.00477647291111258,0.260541455435682,0.345229080469211,0.226952704201739,0.175424230505538,0.285475067315541
"sig_17",-0.141349050535759,0.0782505736543907,-0.308597835950077,0.0914063803194213,0.220256254825622,0.195871058514519
"sig_18",0.0563459482071303,-0.0141577876558807,-0.00153136338318653,-0.136619078815709,0.402682988862463,-0.467095585694026
"sig_19",-0.00795474525434678,-0.253792209132987,-0.289797921121863,0.0124800839768151,0.154096896217629,0.236139514061417
"sig_20",-0.225048804158006,-0.362363063421176,-0.128673143979516,-0.246880934728049,-0.113162146644514,-0.379548725804567
"sig_21",0.0355781018174785,0.074613447947361,-0.192542151067256,0.177646925941374,-0.0896912774036036,-0.427201249550677
"sig_22",-0.011160118897393,-0.0571102864928191,0.499788599307846,-0.156584442194067,-0.122418894438349,0.0984355842652176
"sig_23",-0.0715050079763432,0.682512240885256,-0.493881364579909,-0.734353808560917,0.0788716519836801,-0.103604305227972
"sig_24",-0.0178232698636951,0.0417734872448535,-0.138043859113009,0.0587659676340581,0.166482952431576,-0.336887735811426
"sig_25",0.00685512984361172,-0.036485822197017,-0.00540160622127065,-0.0682866863467124,-0.286126464746098,0.659172581568223
"sig_26",0.0128376163719268,-0.0173275239926754,-0.312247881962446,0.417689413578681,-0.0830545774424727,-0.0384277817418267
"sig_27",0.0267337473365883,-0.0352610080094337,-0.316749554779481,-0.0497709260514422,-0.140998238201994,0.178853757286706
"sig_28",-0.0921978975418703,-0.544632235943392,0.380592124625227,-0.310272725331122,-0.0775714961844418,-0.100708329732517
"sig_29",0.0324950892017992,-0.0331151164904212,0.468469553715642,0.261179360327018,0.128828568033024,0.130010845141112
