"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"A0AVF1",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A0AVK6",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A0AVT1",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A0MZ66",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A0PJY2",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A1A4S6",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A1E959",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A1L0T0",-0.158235043422754,-0.135435396090187,0.10410601534313,0.0551150591214006,0.068744824696503,-0.0310115699912749,-0.0474279734545828,-0.0556090130141627,0.0708703686324687,0.0266893562686093,0.000682680000637231,0.00394434758483042,-0.0240257480074024,-0.0094893956448161
"A1X283",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A1Z1Q3",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A2IDD5",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A2PYH4",-0.15472433220975,-0.135240337239535,0.0935875637845233,0.0501233016006443,0.0606378291429412,-0.0296886332898804,-0.0457728795887369,-0.0567199290340205,0.0642435829647073,0.0304885115015706,-0.00527004991405861,0.00923633400889717,-0.0171149674171707,-0.000442912172934989
"A2RRP1",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A2RTX5",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
"A2RU54",-0.157906436764901,-0.137041810332048,0.103130007903244,0.0540550525049132,0.0693222346013806,-0.0308354602479157,-0.0476549843928956,-0.056813296673323,0.0710775500304512,0.0278959159251722,-0.00052138443392255,0.00438356468511936,-0.0236183676381079,-0.00859106782643093
