ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
cpd:C00001,23827.0,795.0,166342.0,432373.0,3760.0,54183.0,6423.0,293.0,993103.0,5867146.0,6888255.0,899963.0,215714.0,1229615.0,5321.0,246079.0,357893.0,17644.0,106104.0,31070.0,19973.0,52305.0,25523.0,21118.0,4599.0,7762.0,1444.0,754.0,89.0
cpd:C00002,4696.0,257.0,20276.0,48292.0,613.0,10392.0,1487.0,98.0,51189.0,361580.0,442862.0,77527.0,18369.0,137422.0,585.0,22306.0,51883.0,2525.0,11419.0,1089.0,3104.0,6752.0,4185.0,4198.0,626.0,1982.0,209.0,280.0,19.0
cpd:C00003,5557.0,247.0,17155.0,78061.0,666.0,11267.0,1368.0,65.0,60978.0,360879.0,945283.0,69727.0,15794.0,206959.0,615.0,36235.0,52164.0,3187.0,10248.0,3748.0,3618.0,4917.0,3165.0,3992.0,843.0,1119.0,252.0,143.0,3.0
cpd:C00004,11384.0,231.0,10585.0,349426.0,2076.0,17004.0,2567.0,63.0,10467.0,295650.0,8838778.0,54272.0,3594.0,649492.0,166.0,117223.0,165623.0,2465.0,5477.0,39072.0,3724.0,33919.0,4254.0,4552.0,2585.0,1974.0,502.0,117.0,13.0
cpd:C00005,4611.0,104.0,9464.0,75483.0,225.0,5420.0,555.0,23.0,36716.0,224591.0,993293.0,41789.0,5054.0,107452.0,277.0,13946.0,30402.0,621.0,2831.0,773.0,738.0,3519.0,1260.0,863.0,174.0,317.0,9.0,31.0,3.0
cpd:C00006,4325.0,158.0,11200.0,57459.0,999.0,6954.0,810.0,29.0,31959.0,210710.0,641413.0,42453.0,7748.0,120724.0,394.0,26049.0,32967.0,1593.0,4548.0,8226.0,2151.0,3774.0,1363.0,1813.0,1003.0,571.0,61.0,56.0,0.0
cpd:C00007,7669.0,216.0,16673.0,168662.0,287.0,14255.0,1362.0,42.0,30634.0,531663.0,3023714.0,123098.0,11326.0,400856.0,169.0,18795.0,95376.0,3296.0,8945.0,736.0,1615.0,7914.0,3060.0,4073.0,350.0,1038.0,152.0,78.0,0.0
cpd:C00008,5611.0,375.0,14837.0,84041.0,333.0,17239.0,2253.0,209.0,26266.0,291895.0,1116584.0,84710.0,16855.0,345913.0,368.0,12981.0,97887.0,7228.0,11098.0,302.0,2580.0,10243.0,9558.0,7611.0,442.0,4115.0,267.0,540.0,73.0
cpd:C00009,5597.0,385.0,15362.0,77125.0,342.0,16751.0,2411.0,233.0,26727.0,309859.0,885567.0,97027.0,17676.0,288579.0,328.0,12553.0,98463.0,6224.0,11975.0,277.0,2663.0,11764.0,10048.0,7772.0,406.0,4443.0,341.0,616.0,87.0
cpd:C00010,1590.0,130.0,3353.0,10617.0,188.0,3177.0,438.0,74.0,5950.0,35877.0,60145.0,14357.0,2409.0,26668.0,40.0,2521.0,9328.0,531.0,2037.0,566.0,506.0,568.0,1976.0,825.0,214.0,564.0,51.0,115.0,30.0
cpd:C00011,1737.0,153.0,4902.0,11030.0,130.0,3888.0,522.0,90.0,8780.0,50169.0,62146.0,18500.0,3650.0,32675.0,148.0,2970.0,11505.0,780.0,3116.0,80.0,670.0,563.0,2486.0,1266.0,138.0,721.0,79.0,128.0,40.0
cpd:C00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00013,975.0,31.0,1134.0,8504.0,14.0,920.0,82.0,2.0,646.0,16267.0,58608.0,4157.0,390.0,9994.0,0.0,387.0,2486.0,116.0,316.0,5.0,36.0,162.0,54.0,103.0,3.0,13.0,4.0,1.0,0.0
cpd:C00014,961.0,122.0,2209.0,4639.0,111.0,2043.0,387.0,70.0,2657.0,16019.0,21898.0,5563.0,1836.0,12112.0,20.0,1724.0,5250.0,354.0,1462.0,94.0,418.0,422.0,1173.0,697.0,147.0,535.0,63.0,106.0,26.0
cpd:C00015,290.0,50.0,397.0,807.0,14.0,481.0,84.0,26.0,314.0,1713.0,1919.0,759.0,208.0,1655.0,2.0,152.0,603.0,77.0,262.0,7.0,47.0,31.0,262.0,81.0,8.0,92.0,3.0,22.0,8.0
cpd:C00016,50.0,1.0,27.0,116.0,0.0,8.0,0.0,0.0,0.0,132.0,183.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00018,10.0,4.0,8.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00019,26.0,1.0,3.0,35.0,0.0,2.0,0.0,0.0,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00020,714.0,72.0,1320.0,3287.0,24.0,1263.0,200.0,28.0,943.0,10945.0,12401.0,4057.0,694.0,7001.0,4.0,432.0,2807.0,203.0,791.0,2.0,102.0,217.0,512.0,342.0,20.0,195.0,15.0,42.0,4.0
cpd:C00021,13.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00022,191.0,40.0,353.0,235.0,21.0,287.0,71.0,12.0,359.0,765.0,222.0,397.0,263.0,447.0,10.0,130.0,303.0,47.0,193.0,3.0,77.0,21.0,89.0,91.0,12.0,50.0,8.0,10.0,1.0
cpd:C00024,179.0,13.0,294.0,474.0,8.0,101.0,19.0,1.0,252.0,1436.0,1133.0,255.0,105.0,279.0,4.0,92.0,82.0,2.0,85.0,2.0,11.0,5.0,3.0,18.0,3.0,5.0,1.0,0.0,0.0
cpd:C00025,1459.0,225.0,4795.0,5228.0,313.0,3822.0,894.0,157.0,8687.0,31143.0,15122.0,14966.0,4948.0,15558.0,237.0,4798.0,9794.0,819.0,4776.0,373.0,1545.0,1042.0,2724.0,2048.0,568.0,1360.0,252.0,346.0,70.0
cpd:C00026,238.0,30.0,268.0,643.0,4.0,311.0,66.0,8.0,111.0,1095.0,1367.0,644.0,56.0,882.0,4.0,39.0,536.0,14.0,141.0,0.0,10.0,49.0,84.0,73.0,4.0,45.0,4.0,6.0,1.0
cpd:C00027,173.0,9.0,228.0,587.0,1.0,117.0,15.0,0.0,167.0,1218.0,1655.0,136.0,71.0,564.0,0.0,13.0,156.0,5.0,21.0,0.0,5.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
cpd:C00028,52.0,8.0,53.0,39.0,8.0,34.0,11.0,0.0,21.0,62.0,21.0,28.0,6.0,30.0,0.0,25.0,24.0,1.0,18.0,2.0,12.0,2.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0
cpd:C00029,14.0,1.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00030,119.0,13.0,107.0,285.0,7.0,102.0,20.0,1.0,25.0,386.0,570.0,95.0,27.0,309.0,0.0,50.0,109.0,8.0,39.0,1.0,6.0,8.0,7.0,15.0,3.0,5.0,4.0,0.0,0.0
cpd:C00031,15.0,2.0,4.0,12.0,0.0,9.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpd:C00033,60.0,15.0,82.0,35.0,3.0,51.0,17.0,3.0,78.0,115.0,12.0,48.0,48.0,24.0,0.0,8.0,22.0,5.0,32.0,0.0,9.0,1.0,8.0,14.0,1.0,5.0,2.0,2.0,0.0
cpd:C00035,228.0,54.0,216.0,455.0,19.0,382.0,134.0,22.0,80.0,567.0,686.0,347.0,108.0,778.0,0.0,117.0,669.0,55.0,164.0,7.0,42.0,108.0,126.0,159.0,15.0,111.0,20.0,33.0,3.0
cpd:C00036,99.0,26.0,73.0,117.0,8.0,129.0,45.0,8.0,30.0,101.0,89.0,60.0,34.0,173.0,2.0,29.0,145.0,14.0,15.0,2.0,22.0,24.0,32.0,46.0,2.0,31.0,5.0,4.0,1.0
cpd:C00037,300.0,104.0,373.0,534.0,26.0,697.0,214.0,99.0,340.0,817.0,800.0,655.0,352.0,1478.0,17.0,137.0,1082.0,120.0,287.0,8.0,69.0,100.0,629.0,206.0,33.0,285.0,29.0,137.0,61.0
