"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"A0AVT1",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A0MZ66",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A1A4S6",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A1E959",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A1L0T0",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A2IDD5",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A2RRP1",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A4D0S4",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A4D1E9",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
"A4QPB2",0.501430119526476,0.039399477342265,-0.182371162681444,-0.22092240740723,0.152704504936604,-0.0663507722616084,-0.110690910150078,-0.0307275307491956,-0.0734452387146484,0.0449495328909853,-0.0600544797134069,0.0296252652094453,-0.0335087238076404,-0.0832890884590648
